213.5,0,174.2,154.6,11.7,1052.3,775.5,100,59.3
310,0,0,192,0,1012,830,3,11.85
249.1,0,98.8,158.1,12.8,987.8,889,14,28.68
331,0,0,192,0,978,825,90,37.23
162,207,172,216,10,822,638,28,39.84
321,0,128,182,11,870,780,28,37.26
388.6,97.1,0,157.9,12.1,852.1,925.7,28,50.7
380,0,0,228,0,932,670,180,53.1
331,0,0,192,0,879,825,3,13.52
326,166,0,174,9,882,790,28,61.23
275.1,0,121.4,159.5,9.9,1053.6,777.5,3,23.8
218.9,0,124.1,158.5,11.3,1078.7,794.9,14,26.05
182,45.2,122,170.2,8.2,1059.4,780.7,28,31.27
250,0,95.7,187.4,5.5,956.9,861.2,100,42.35
153,145,0,178,8,1000,822,28,19.01
349,0,0,192,0,1047,806.9,3,15.05
198.6,132.4,0,192,0,978.4,825.5,90,38.07
424,22,132,178,8.5,882,750,3,32.01
213.5,0,174.2,154.6,11.7,1052.3,775.5,3,17.37
339,0,0,197,0,968,781,180,36.45
190,190,0,228,0,932,670,90,42.33
475,0,0,162,9.5,1044,662,28,58.52
193.5,290.2,0,185.7,0,998.2,704.3,7,17.2
393,0,0,192,0,940.6,785.6,90,48.85
305.3,203.5,0,203.5,0,965.4,631,7,25.89
286.3,200.9,0,144.7,11.2,1004.6,803.7,3,24.4
238.2,158.8,0,185.7,0,1040.6,734.3,7,15.69
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,3,18.02
190.7,0,125.4,162.1,7.8,1090,804,56,35.34
228,342.1,0,185.7,0,955.8,674.3,7,21.92
275,0,0,183,0,1088,808,7,14.2
266,114,0,228,0,932,670,180,48.7
339.2,0,0,185.7,0,1069.2,754.3,7,21.18
153,102,0,192,0,888,943.1,28,17.96
251.4,0,118.3,188.5,6.4,1028.4,757.7,100,44.21
332.5,142.5,0,228,0,932,594,180,39.78
276.4,116,90.3,179.6,8.9,870.1,768.3,28,44.28
450.1,50,0,200,3,1124.4,613.2,28,39.38
425,106.3,0,151.4,18.6,936,803.7,3,36.3
387,20,94,157,11.6,938,845,56,61.46
272.8,181.9,0,185.7,0,1012.4,714.3,7,19.77
261,100,78,201,9,864,761,28,32.4
143.6,0,174.9,158.4,17.9,942.7,844.5,28,15.42
182,45.2,122,170.2,8.2,1059.4,780.7,100,48.67
159,187,0,176,11,990,789,28,32.76
424,22,132,178,8.5,822,750,7,39
213.8,98.1,24.5,181.7,6.7,1066,785.5,100,49.97
213.7,0,174.7,154.8,10.2,1053.5,776.4,100,50.08
194.7,0,100.5,170.2,7.5,998,901.8,28,37.27
108.3,162.4,0,203.5,0,938.2,849,28,20.59
198.6,132.4,0,192,0,978.4,825.5,7,14.64
304.8,0,99.6,196,9.8,959.4,705.2,28,30.12
362.6,189,0,164.9,11.6,944.7,755.8,91,79.3
238.1,0,94.1,186.7,7,949.9,847,28,30.23
300,0,0,184,0,1075,795,28,26.85
190.3,0,125.2,161.9,9.9,1088.1,802.6,3,9.45
310,0,0,192,0,1012,830,90,35.76
380,95,0,228,0,932,594,365,43.7
166.1,0,163.3,176.5,4.5,1058.6,780.1,56,28.63
252,0,0,185,0,1111,784,28,19.69
236,157,0,192,0,972.6,749.1,90,47.78
262,111,86,195,5,895,733,28,33.72
151.8,178.1,138.7,167.5,18.3,944,694.6,28,36.35
284,15,141,179,5.5,842,801,7,24.13
255,0,0,192,0,889.8,945,7,10.22
475,118.8,0,181.1,8.9,852.1,781.5,3,37.8
212,141.3,0,203.5,0,973.4,750,7,15.03
299.8,0,119.8,211.5,9.9,878.2,727.6,28,23.84
194.7,0,100.5,165.6,7.5,1006.4,905.9,56,33.96
156,178,187,221,7,854,614,28,29.41
332.5,142.5,0,228,0,932,594,365,41.05
339,0,0,185,0,1069,754,7,21.16
222.4,0,96.7,189.3,4.5,967.1,870.3,56,29.45
233.8,0,94.6,197.9,4.6,947,852.2,3,10.38
286.3,200.9,0,144.7,11.2,1004.6,803.7,28,67.7
150.7,0,185.3,166.7,15.6,1074.5,678,28,13.46
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,3,18
281,0,0,185,0,1104,774,28,22.44
427.5,47.5,0,228,0,932,594,270,43.01
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,38.22
277,116.8,91,190.6,7,946.5,665.6,28,43.58
500,0,0,200,0,1125,613,28,44.09
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3,14.94
424,22,132,168,8.9,822,750,3,32.11
233.8,0,94.6,197.9,4.6,947,852.2,28,22.84
173,116,0,192,0,946.8,856.8,3,6.94
314,0,113,170,10,925,783,28,38.46
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100,50.94
139.6,209.4,0,192,0,1047,806.9,7,14.59
540,0,0,173,0,1125,613,7,52.61
158,0,195,220,11,898,713,28,8.54
295.8,0,0,185.7,0,1091.4,769.3,28,25.22
145,0,179,202,8,824,869,28,10.54
194.7,0,100.5,170.2,7.5,998,901.8,56,43.39
203.5,135.7,0,185.7,0,1076.2,759.3,28,22.63
246.8,0,125.1,143.3,12,1086.8,800.9,56,60.32
375,93.8,0,126.6,23.4,852.1,992.6,3,29
190.7,0,125.4,162.1,7.8,1090,804,14,21.06
323.7,282.8,0,183.8,10.3,942.7,659.9,28,74.7
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100,56.06
331,0,0,192,0,978,825,28,31.45
446,24,79,162,11.6,967,712,7,52.01
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56,48.99
167,75.4,167,164,7.9,1007.3,770.1,100,56.81
337.9,189,0,174.9,9.5,944.7,755.8,56,59.89
405,0,0,175,0,1120,695,28,52.3
382,0,0,186,0,1111,784,7,11.47
153,145,113,178,8,867,824,28,26.23
194.7,0,100.5,170.2,7.5,998,901.8,100,44.28
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.5
313,0,113,178,8,1002,689,28,36.8
491,26,123,201,3.9,822,699,28,57.92
140,164,128,237,6,869,656,28,35.23
281,0,0,186,0,1104,774,28,22.44
313,161,0,178,10,917,759,28,52.44
249.1,0,98.8,158.1,12.8,987.8,889,56,42.03
183.9,122.6,0,203.5,0,959.2,800,28,24.05
238.2,158.8,0,185.7,0,1040.6,734.3,28,26.91
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99
480,0,0,192,0,936,721,90,54.28
350,0,0,186,0,1050,770,28,34.29
382,0,0,186,0,1047,739,28,37.42
387,20,94,157,14.3,938,845,7,36.84
277.1,0,97.4,160.6,11.8,973.9,875.6,56,51.04
446,24,79,162,11.6,967,712,56,55.25
133,200,0,192,0,927.4,839.2,90,36.59
225,0,0,181,0,1113,833,28,17.34
212.1,0,121.6,180.3,5.7,1057.6,779.3,3,12.47
362.6,189,0,164.9,11.6,944.7,755.8,3,35.3
165,128.5,132.1,175.1,8.1,1005.8,746.6,3,19.42
540,0,0,173,0,1125,613,90,69.66
277.1,0,97.4,160.6,11.8,973.9,875.6,14,41.89
310,0,0,192,0,970,850,360,38.11
326,0,138,199,11,801,792,28,40.68
362.6,189,0,164.9,11.6,944.7,755.8,28,71.3
525,0,0,189,0,1125,613,7,42.42
251.4,0,118.3,192.9,5.8,1043.6,754.3,28,33.27
148,0,182,181,15,839,884,28,15.52
181.9,272.8,0,185.7,0,1012.4,714.3,28,27.94
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56,50.77
251.8,0,99.9,146.1,12.4,1006,899.8,14,33.36
339,0,0,197,0,968,781,3,13.22
520,0,0,170,5.2,855,855,28,60.28
152.6,238.7,0,200,6.3,1001.8,683.9,28,26.86
425,106.3,0,153.5,16.5,852.1,887.1,3,33.4
154.8,183.4,0,193.3,9.1,1047.4,696.7,28,18.29
387,20,94,157,13.9,938,845,3,25.51
251.4,0,118.3,188.5,5.8,1028.4,757.7,28,29.65
194.7,0,100.5,165.6,7.5,1006.4,905.9,100,37.34
349,0,0,192,0,1047,806,28,32.72
362.6,189,0,164.9,11.6,944.7,755.8,28,71.3
213.7,0,174.7,154.8,10.2,1053.5,776.4,28,40.15
333,0,0,192,0,931.2,842.6,7,23.4
212,0,124.8,159,7.8,1085.4,799.5,28,38.5
148.5,139.4,108.6,192.7,6.1,892.4,780,28,23.7
540,0,0,162,2.5,1055,676,28,61.89
164,163,128,197,8,961,641,28,27.23
313,0,0,178,8,1000,822,28,25.1
330.5,169.6,0,194.9,8.1,811,802.3,28,56.62
213.5,0,174.2,159.2,11.7,1043.6,771.9,28,44.64
380,95,0,228,0,932,594,28,36.45
231.8,0,121.6,174,6.7,1056.4,778.5,3,15.44
339,0,0,197,0,968,781,365,38.89
250,0,0,182,0,1100,820,7,12.73
397,0,0,186,0,1040,734,28,36.94
122.6,183.9,0,203.5,0,958.2,800.1,3,3.32
255,99,77,189,6,919,749,28,33.8
356,119,0,160,9,1061,657,28,59
322.5,148.6,0,185.8,8.5,951,709.5,28,52.43
425,106.3,0,151.4,18.6,936,803.7,7,46.8
200,0,0,180,0,1125,845,7,7.84
266,114,0,228,0,932,670,90,47.03
151,0,184,167,12,991,772,28,15.57
339,0,0,197,0,968,781,28,32.04
146,173,0,182,3,986,817,28,23.74
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,3,27.42
140,133,103,200,7,916,753,28,36.44
439,177,0,186,11.1,884.9,707.9,7,56.1
516,0,0,162,8.2,801,802,28,41.37
108.3,162.4,0,203.5,0,938.2,849,3,2.33
349,0,0,192,0,1047,806,360,42.13
250,0,0,182,0,1100,820,28,20.87
194.7,0,100.5,165.6,7.5,1006.4,905.9,3,12.45
475,118.8,0,181.1,8.9,852.1,781.5,28,68.3
150.9,0,183.9,166.6,11.6,991.2,772.2,28,15.57
275.1,0,121.4,159.5,9.9,1053.6,777.5,28,51.33
275.1,0,121.4,159.5,9.9,1053.6,777.5,14,38.77
376,0,0,214.6,0,1003.5,762.4,100,43.06
266,112,87,178,10,910,745,28,39.42
265,111,86,195,6,833,790,28,41.54
277,117,91,191,7,946,666,28,43.57
362.6,189,0,164.9,11.6,944.7,755.8,3,35.3
146.5,114.6,89.3,201.9,8.8,860,829.5,28,19.99
387,20,94,157,11.6,938,845,3,34.77
307,0,0,193,0,968,812,180,34.49
148.1,0,136.6,158.1,16.1,1001.8,830.1,28,17.96
349,0,0,192,0,1056,809,3,15.87
359,19,141,154,10.9,942,801,56,66.78
350,0,0,186,0,1050,770,7,20.28
181.4,0,167,169.6,7.6,1055.6,777.8,100,45.37
446,24,79,162,10.3,967,712,28,53.39
159,209,161,201,7,848,669,28,30.88
522,0,0,146,0,896,896,28,74.99
380,0,0,228,0,932,670,270,53.3
401.8,94.7,0,147.4,11.4,946.8,852.1,91,75.5
325.6,166.4,0,174,8.9,881.6,790,28,61.24
159,149,116,175,15,953,720,28,27.68
425,106.3,0,153.5,16.5,852.1,887.1,3,33.4
212.1,0,121.6,180.3,5.7,1057.6,779.3,14,20.92
237.5,237.5,0,228,0,932,594,7,26.26
388.6,97.1,0,157.9,12.1,852.1,925.7,7,34.9
158.8,238.2,0,185.7,0,1040.6,734.3,28,21.07
500,0,0,200,0,1125,613,90,47.22
141.3,212,0,203.5,0,971.8,748.5,3,4.83
154,174,185,228,7,845,612,28,24.34
250,0,95.7,187.4,5.5,956.9,861.2,14,24.92
166.8,250.2,0,203.5,0,975.6,692.6,7,15.75
362.6,189,0,164.9,11.6,944.7,755.8,56,77.3
393,0,0,192,0,940.6,785.6,7,27.74
331,0,0,192,0,978,825,360,41.24
446,24,79,162,11.6,967,712,56,56.14
167,75.4,167,164,7.9,1007.3,770.1,14,32.9
362.6,189,0,164.9,11.6,944.7,755.8,28,71.3
192,288,0,192,0,929.8,716.1,90,50.73
154,144,112,220,10,923,658,28,16.5
446,24,79,162,11.6,967,712,3,35.36
297.2,0,117.5,174.8,9.5,1022.8,753.5,14,36.99
397,0,0,185.7,0,1040.6,734.3,7,25.45
190,190,0,228,0,932,670,180,46.93
239.6,359.4,0,185.7,0,941.6,664.3,7,25.42
393,0,0,192,0,940.6,785.6,28,39.6
102,153,0,192,0,887,942,7,7.68
475,118.8,0,181.1,8.9,852.1,781.5,91,74.19
212.1,0,121.6,180.3,5.7,1057.6,779.3,56,34.2
400,0,0,187,0,1025,745,7,30.14
362.6,189,0,164.9,11.6,944.7,755.8,7,22.9
385,0,0,186,0,966,763,14,27.92
359,19,141,154,10.9,942,801,28,62.94
374.3,0,0,190.2,6.7,1013.2,730.4,28,39.06
229.7,0,118.2,195.2,6.1,1028.1,757.6,56,31.35
295.7,0,95.6,171.5,8.9,955.1,859.2,28,39.94
200,133,0,192,0,965.4,806.2,28,30.44
252.3,0,98.8,146.3,14.2,987.8,889,100,60.95
228,342.1,0,185.7,0,955.8,674.3,28,39.7
229.7,0,118.2,195.2,6.1,1028.1,757.6,14,22.32
198.6,132.4,0,192,0,978.4,825.5,3,9.13
313.3,262.2,0,175.5,8.6,1046.9,611.8,7,42.8
133,210,0,196,3,949,795,28,31.03
298.1,0,107,186.4,6.1,879,815.2,28,42.64
310,0,0,192,0,970,850,90,34.68
349,0,0,192,0,1056,809,28,33.61
108.3,162.4,0,203.5,0,938.2,849,90,29.23
491,26,123,210,3.9,882,699,3,25.61
295,0,0,185,0,1069,769,28,25.18
272.8,105.1,81.8,209.7,9,904,679.7,28,37.17
310,0,0,192,0,970,850,180,37.33
313.3,145,0,178.5,8,867.2,824,28,40.93
397,17.2,158,167,20.8,967,633,28,55.65
337.9,189,0,174.9,9.5,944.7,755.8,7,35.1
166,259.7,0,183.2,12.7,858.8,826.8,28,37.92
222.4,0,96.7,189.3,4.5,967.1,870.3,100,40.71
362.6,189,0,164.9,11.6,944.7,755.8,3,35.3
116,173,0,192,0,909.8,891.9,3,6.28
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.4
288,192,0,192,0,932,717.8,28,38.8
331,0,0,192,0,978,825,3,13.52
190.3,0,125.2,166.6,9.9,1079,798.9,28,24.85
323.7,282.8,0,183.8,10.3,942.7,659.9,7,49.8
425,106.3,0,153.5,16.5,852.1,887.1,28,60.29
212,141.3,0,203.5,0,973.4,750,28,33
342,38,0,228,0,932,670,90,50.46
387,20,94,157,11.6,938,845,28,46.68
313.3,262.2,0,175.5,8.6,1046.9,611.8,91,66.6
480,0,0,192,0,936,721,3,24.39
252.3,0,98.8,146.3,14.2,987.8,889,28,50.6
165,0,150,182,12,1023,729,28,18.03
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,56,39.15
359,19,141,154,10.9,942,801,7,35.75
295,0,0,185,0,1069,769,7,14.8
286.3,200.9,0,144.7,11.2,1004.6,803.7,7,38
425,106.3,0,153.5,16.5,852.1,887.1,3,33.4
168,42.1,163.8,121.8,5.7,1058.7,780.1,56,32.85
148.1,0,182.1,181.4,15,838.9,884.3,28,15.53
284,15,141,179,5.5,842,801,56,44.52
388.6,97.1,0,157.9,12.1,852.1,925.7,56,55.2
385,0,136,158,20,903,768,28,55.55
155,183,0,193,9,1047,697,28,18.28
153,239,0,200,6,1002,684,28,26.86
500,0,0,200,0,1125,613,1,12.64
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,14,23.51
302,0,0,203,0,974,817,14,18.13
190,190,0,228,0,932,670,28,40.86
158.6,148.9,116,175.1,15,953.3,719.7,28,27.68
251.8,0,99.9,146.1,12.4,1006,899.8,3,21.02
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14,31.81
350,0,0,203,0,974,775,180,32.72
323.7,282.8,0,183.8,10.3,942.7,659.9,56,80.2
250,0,95.7,191.8,5.3,948.9,857.2,56,39.64
491,26,123,201,3.9,822,699,7,37.92
139.9,132.6,103.3,200.3,7.4,916,753.4,28,36.44
387,20,94,157,13.9,938,845,56,47.97
331,0,0,192,0,1025,821,3,14.31
331,0,0,192,0,1025,821,90,37.91
313.8,0,112.6,169.9,10.1,925.3,782.9,28,38.46
246.8,0,125.1,143.3,12,1086.8,800.9,3,23.52
436,0,0,218,0,838.4,719.7,28,23.85
500,0,0,200,0,1125,613,3,26.06
305,0,100,196,10,959,705,28,30.12
250,0,95.7,191.8,5.3,948.9,857.2,3,8.49
250.2,166.8,0,203.5,0,977.6,694.1,3,9.73
252,0,0,185,0,1111,784,28,19.69
469,117.2,0,137.8,32.2,852.1,840.5,3,40.2
165,128.5,132.1,175.1,8.1,1005.8,746.6,56,53.72
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100,53.66
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,100,53.9
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.4
425,106.3,0,153.5,16.5,852.1,887.1,56,64.3
290.2,193.5,0,185.7,0,998.2,704.3,7,21.86
393,0,0,192,0,940,758,28,39.58
178,129.8,118.6,179.9,3.6,1007.3,746.8,56,48.59
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56,61.99
250.2,166.8,0,203.5,0,977.6,694.1,28,36.96
310,0,0,192,0,970,850,7,14.99
379.5,151.2,0,153.9,15.9,1134.3,605,56,54.9
252.5,0,0,185.7,0,1111.6,784.3,7,11.48
212.5,0,100.4,159.3,8.7,1007.8,903.6,100,42.92
313.3,262.2,0,175.5,8.6,1046.9,611.8,56,64.9
122.6,183.9,0,203.5,0,958.2,800.1,28,24.29
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07
349,0,0,192,0,1047,806,180,41.05
295.7,0,95.6,171.5,8.9,955.1,859.2,100,52.04
387,20,94,157,14.3,938,845,56,56.34
427.5,47.5,0,228,0,932,594,28,37.43
222.4,0,96.7,189.3,4.5,967.1,870.3,28,24.89
317.9,0,126.5,209.7,5.7,860.5,736.6,28,40.06
516,0,0,162,8.3,801,802,28,41.37
275.1,0,121.4,159.5,9.9,1053.6,777.5,56,56.85
194.7,0,100.5,165.6,7.5,1006.4,905.9,28,25.72
212.6,0,100.4,159.4,10.4,1003.8,903.8,3,13.33
288,192,0,192,0,932,717.8,90,50.53
475,0,59,142,1.9,1098,641,28,57.23
290.4,0,96.2,168.1,9.4,961.2,865,14,34.67
339,0,0,197,0,968,781,14,27.04
222.4,0,96.7,189.3,4.5,967.1,870.3,14,24.45
212,0,124.8,159,7.8,1085.4,799.5,3,19.52
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14,29.75
102,153,0,192,0,887,942,28,17.28
132,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31
298,0,107,186,6,879,815,28,42.64
102,153,0,192,0,887,942,90,25.46
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14,47.71
277.1,0,97.4,160.6,11.8,973.9,875.6,100,55.64
322,0,0,203,0,974,800,180,29.59
147.8,175.1,0,171.2,2.2,1000,828.5,28,26.92
212,141.3,0,203.5,0,973.4,750,3,6.81
252.3,0,98.8,146.3,14.2,987.8,889,14,42.29
200,133,0,192,0,965.4,806.2,90,43.25
446,24,79,162,11.6,967,712,28,44.42
194.7,0,100.5,170.2,7.5,998,901.8,3,12.18
255,0,0,192,0,889.8,945,3,8.2
116,173,0,192,0,909.8,891.9,7,10.09
157,214,152,200,9,819,704,28,33.05
277,0,0,191,0,968,856,14,21.26
376,0,0,214.6,0,1003.5,762.4,28,31.97
318,0,126,210,6,861,737,28,40.06
380,0,0,228,0,932,670,90,52.91
296,0,107,221,11,819,778,28,31.42
153,102,0,192,0,888,943.1,3,4.78
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.15
389.9,189,0,145.9,22,944.7,755.8,56,79.4
144,170,133,192,8,814,805,28,29.87
288.4,121,0,177.4,7,907.9,829.5,28,42.14
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14,29.55
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3,23.08
387,20,94,157,13.9,938,845,7,45.9
231.8,0,121.6,174,6.7,1056.4,778.5,56,42.7
